domain	intent	utterance	bio
Facebook	PostStatus	crea una nueva publicación que dice amo el tema rude en cumbia en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice que pt tener examen los lunes en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice que descompuesta estoy en el facebook	o o o o o o b-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice mañana a computacion en el facebook	o o o o o o b-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice al fin pude ingresar en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice regresaron los domingos de zombies en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice jajjaa me re tente mal en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice ya faltan dos dias para mi cumple en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice mañana se empieza a entrenar genial en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que dice vivir cagándose de risa eso es vida en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice mañana faltaso al cole en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice mañana tenemos que ganarle a la primera en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice amoo esos anteojos en facebook	o o o o o o b-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice quiero bajar algun juego para la pc en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice por finn se acordaron que existo en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice que sueño me esta agarrando en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice aqui de mini lan party con unos colegas en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice un poco de rock para alegrar el domingo en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice lo bueno es que lo voy a ver ah en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice si bo por charge lo ta hopi bn en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice puta universidad que hueva en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice mañanaa si me levantoo escuuu en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice quería verte pero tengo flojera de salir en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice empecemos el fackin lunnes con buena onda en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice guapa que eressssssss en facebook	o o o o o o b-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice le mnde un wsp a jordancito jajja en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice tere con los amigos ahora en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice si juego el domingo no salgo en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice quiero tener un sueño bonito en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice si haces algo pedo no cuenta m en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice me dio 100 pesos ivan en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice mañana en chaqueton pa la victoria en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice cada vez mas viejas lisitas en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que dice mandenme los numeritos en facebook	o o o o o o b-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga me duele el brazo en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga wiiii me vinieron a buscar en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga por vos me la juego solo por vos en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga por ser el primer dia vamos bien en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga feliz con mi tablet en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga por la mañana me hizo gracia en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga mi odontologo esta muy simpatico en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga el chivo berrinche tenia momentos en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga le encanta la politica en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga feliz con mi chula en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga copete y musika a ful de hollywood en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga las chicas frikis son sexys en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga de que te sirve meterte che flaca en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga a juego con mi bio y mi vida en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga estoy subiendo un nuevo set en el facebook	o o o o o o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga me habla una mina en ingles chupamela en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga un vergo que no jugaba maquinitas en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga al infinito mas alla en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga en que acaba esta vaina loca en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga nueva serie en cartoon en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga extraño jugar coc en el facebook	o o o o o o b-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga me canse de esperar en el facebook	o o o o o o b-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga y que las caguas no se rajaron en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga vualvo a salir y vuelvo a aser yo en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga que buena torta le llevó karen a niico en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga voy a ver el vídeo ahora vuelvo en el facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	crea una nueva publicación que diga ok llevo dos letras en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga algun juego guapo multijugador de pc en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga a dormir más que cansada pero feliz en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga vuelve el negro balanta en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga despues de 4 dias me actualizo el lol en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga estoy feliz como una lombriz en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga buuen día comienzo de rutina en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga quiero aprender a bailar kizomba en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga mañana no tengo clasessss en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga pues a seguir con juego de tronos en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga tan bello mi primo subiendome el ánimo en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga en resumen te gane otra vez en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga que amigos como no quererlos en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga te estas ganando un lugar en mi corazon en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga que rico arroz chaufa comi hoyy en facebook	o o o o o o b-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga el gol que hice hoy fue para la viejita en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga mas lentos que los md de tw en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga triple el sabado que vienee en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga la pase rre bien anoche en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga que línda y rara charla tuve con franco en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga ya quiero que llegue diciembre en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga creando buenos hábitos en facebook	o o o o o o b-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga me preocupo de todo lo que le pasa a el en facebook	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga se me parte la cabeza en facebook	o o o o o o b-status i-status i-status i-status i-status o o
Facebook	PostStatus	crea una nueva publicación que diga a vestirme de payaso en facebook	o o o o o o b-status i-status i-status i-status o o
Facebook	PostStatus	publica arroró mi niño y me duermo en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica ojalá fuera un perro en el facebook	o b-status i-status i-status i-status o o o
Facebook	PostStatus	publica nos vamos de pelis en el facebook	o b-status i-status i-status i-status o o o
Facebook	PostStatus	publica alta lista de dubstep me estoy armando en el facebook	o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica me estoy descargando un juego en mi pc en el facebook	o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica espero que salga todo como quiero en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica quiero una mujere prella en el facebook	o b-status i-status i-status i-status o o o
Facebook	PostStatus	publica encontre una frase que me encntoo en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica me comi 1 patyque de re cheto ah en el facebook	o b-status i-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica 1515 minutos para subir hoy en el facebook	o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica ya casi es septiembre en el facebook	o b-status i-status i-status i-status o o o
Facebook	PostStatus	publica juju se calento la chancha en el facebook	o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica por fin se me actualizo wpp en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica el qie no sabe tomar fotos en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica mi mama me compro un alfajoor en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica y bueno hacen una pareja ideal en el facebook	o b-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica a veces no entiendo a las personas en el facebook	o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica mira esta carpuseando en el facebook	o b-status i-status i-status o o o
Facebook	PostStatus	publica chocolate y churros delicious en el facebook	o b-status i-status i-status i-status o o o
Facebook	PostStatus	publica no puedo moverme sin que me duela en el facebook	o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica no se quiere descargar el juego ese en el facebook	o b-status i-status i-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica muy contento anduve bastante mezclado en el facebook	o b-status i-status i-status i-status i-status o o o
Facebook	PostStatus	publica en el facebook diciendo que yo ya quiero que sea viernes	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que re cheto me puedo llevar mis puchitos	o o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que jesus se lo re perdio ajjaj que gato	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que no tengo nada que hacer esta tarde	o o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que a mi no me lo pidio asique fue	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que hoy termina todo el mundo destroy	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que no me mires así cama que en 1h te violo	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que buenísimas noches preciosones	o o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que todo se queda en momentos	o o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que que se cague de frio tu vieja	o o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que buenas noches hoy no me equivoco	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que quiero mas dias como el de hoy	o o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que copio ese tweet porque soy original	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que la incongruencia mola porque calabacín	o o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que se amanece feliz hoy juega talleres	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que venga va va va va a estudiar	o o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que le clave el vistome canso	o o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que ya extrañaba esto okno	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que ya conseguí casa fuckers	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que empezar un martes asi	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que que amigas locass tengoo	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook diciendo que muy bn muy bn doble palomita	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que dios mío este estudio	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que fv y te agrego a lytao dale copate	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que si recupere la compu	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que ya es hora y mi cuerpo lo sabe	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que pollito al disco con los pibes	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que hace un mes tengo 16	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que amorgo amor te digo adios	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que era re linda su amiga	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que se habían demorado	o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook que felicitaciones amiga	o o o o o b-status i-status
Facebook	PostStatus	publica en el facebook que esa negrita pendeja sí sonríe muy bonito	o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que y justo hoy vuelve alsina	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que dejando pasto bobitos	o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook que buenos días mundillo	o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook que buenas noches trasnochadores	o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook que amigoo me duele todo	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que en menos de 10 minutos mundo troll	o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que pero bolin sigue siendo mi favorito	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que todo tiene una razón de ser	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que vaginesil es lo mejor que me ha pasado	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que y eso que ni casado estoy	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que estoy re loco tambien	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que sin nada que hacer	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que oficialmente ya soy puta digo freelance	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en el facebook que pues otro viajecito	o o o o o b-status i-status i-status
Facebook	PostStatus	publica en el facebook que wue me pareces que me clavo el visto	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que pizzas y fernet con los chicossss	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que tmr extraño mi violín	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que que hermosa noche juntoss	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que ahora esta ocupada y no me habla	o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que me encanta death note	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que recien de la iglesia	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que como un accidente de olas dijo la playa	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que yo al 2015 le pido compasión	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que ahh la cama whatsapp con la linda	o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que perdí la cuenta porque soy gilipollas	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que no se si mandarle wsp a la rubia linda	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que felicidad es dormir en la tarde	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que de los mates con nacho alpedo en casa	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que me voy de rospi con agudelo	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que con que linda cara de orto me levante	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que mañana no se cursa	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que una rebanada de pizza por mi reino	o o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que el tumor se ha ido	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que me siento super okno	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que voy a pillarme un móvil hawaii de esos	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que lol ya es mi santo	o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que mira quien me faveo	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que ya nos mudamostengo internet	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que necesito un juego de pc calidad	o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que la neta yo no podría vivir sin san google	o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook diciendo que tengo lab de organica	o o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que alta previa hicimos	o o o o b-status i-status i-status
Facebook	PostStatus	publica en facebook que mi 1er huevo frito que no se me quema	o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que hace un tiempo que quería ir para allá	o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que tengo otra profe que es vegetariana	o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que terminó siendo un copado ahora estoy	o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que un domingo productivo	o o o o b-status i-status i-status
Facebook	PostStatus	publica en facebook que nose que hacer loco me re aburro	o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que he venido a toledo a comer	o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que al q entendio lo felicito	o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que a duda n me segue no tt triste vida	o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que estaba mejor soltero alchile	o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que yo di lo mejor de mi	o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que que bien no estudie	o o o o b-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que mal ahi esta re cortante	o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que mi icon hace juego con mi humor	o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que ay señor dame pa ciencia	o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que la tortilla fría me sabe a fuensalida	o o o o b-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que abi me plancho el pelo	o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que deja ir a hacer un poco de tarea	o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que ojalá tuviera un examen final mañana	o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	publica en facebook que acepta tus consecuencias	o o o o b-status i-status i-status
Facebook	PostStatus	publica en facebook que re manija con mi ñery en la esquina	o o o o b-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo motivaciones que no dejan de parar	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo unas ganas de quemar	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo si me hablara puedo morir feliz	o o o o o o b-status i-status i-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo ahora viene mathi y ruth	o o o o o o b-status i-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo nueva etapa de mi vida y pues yo feliz	o o o o o o b-status i-status i-status i-status i-status i-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo estaban todos empedo anoche	o o o o o o b-status i-status i-status i-status
Facebook	PostStatus	actualiza mi estado de facebook diciendo pablo iglesias sígueme	o o o o o o b-status i-status i-status
