domain	intent	utterance	bio
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo doc	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo docx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo gif	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos tsv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos mp4 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos wmv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos jpeg en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos avi en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos pptx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos mp3 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos doc en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos docx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos gif en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos csv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo png	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo tsv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo mp4	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo jpeg	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo avi	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo pptx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo mp3	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo doc	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo docx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo gif	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos de google drive de tipo csv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo png	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo tsv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo mp4	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo wmv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo jpeg	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo avi	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo pptx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo mp3	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo doc	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo docx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos de google drive de tipo gif	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos tsv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos mp4 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos wmv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos jpeg en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos avi en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos pptx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos mp3 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos doc en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos docx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos gif en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos csv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo png	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo tsv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo mp4	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo wmv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo avi	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo pptx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo mp3	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo doc	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo docx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo gif	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muéstrame mis archivos de google drive de tipo csv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	muestra mis archivos tsv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos mp4 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos wmv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos jpeg en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos avi en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos pptx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos mp3 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos doc en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos docx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos gif en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	muestra mis archivos csv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithStar	muestra los archivos de google drive que he marcado	o o o o o o o o o
Gdrive	ShowFilesWithStar	muestra los archivos de google drive que marqué	o o o o o o o o
Gdrive	ShowFilesWithStar	muéstrame mis archivos de google drive marcados	o o o o o o o
Gdrive	ShowFilesWithStar	muéstrame los archivos de google drive que he marcado	o o o o o o o o o
Gdrive	ShowFilesWithStar	muéstrame los archivos de google drive que marqué	o o o o o o o o
Gdrive	ShowFilesWithStar	enseña mis archivos de google drive marcados	o o o o o o o
Gdrive	ShowFilesWithStar	enseña los archivos de google drive que he marcado	o o o o o o o o o
Gdrive	ShowFilesWithStar	enseña los archivos de google drive que marqué	o o o o o o o o
Gdrive	ShowFilesWithStar	enséñame mis archivos de google drive marcados	o o o o o o o
Gdrive	ShowFilesWithStar	enséñame los archivos de google drive que he marcado	o o o o o o o o o
Gdrive	ShowFilesFromTime	enseña mis archivos de google drive creados este mes	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	enseña mis archivos de google drive modificados hoy	o o o o o o o b-time
Gdrive	ShowFilesFromTime	enseña mis archivos de google drive modificados esta semana	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	enséñame mis archivos de google drive creados este mes	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	enséñame mis archivos de google drive creados hoy	o o o o o o o b-time
Gdrive	ShowFilesFromTime	enséñame mis archivos de google drive modificados esta semana	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	enséñame mis archivos de google drive modificados este mes	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	muéstrame mis archivos de google drive creados hoy	o o o o o o o b-time
Gdrive	ShowFilesFromTime	muéstrame mis archivos de google drive creados esta semana	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	muéstrame mis archivos de google drive modificados este mes	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	muéstrame mis archivos de google drive modificados hoy	o o o o o o o b-time
Gdrive	ShowFilesFromTime	muestra mis archivos de google drive creados esta semana	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	muestra mis archivos de google drive creados este mes	o o o o o o o b-time i-time
Gdrive	ShowFilesFromTime	muestra mis archivos de google drive modificados hoy	o o o o o o o b-time
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más grandes que 150 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más grandes que 700 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más grandes que 200 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más grandes que 500 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más pequeños que 5 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más pequeños que 700 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más pequeños que 15 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más pequeños que 50 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enseña mis archivos de google drive más pequeños que 1 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más grandes que 100 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más grandes que 20 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más grandes que 500 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más grandes que 1 gigabyte	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más grandes que 200 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más pequeños que 400 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más pequeños que 100 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más pequeños que 30 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más pequeños que 800 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	enséñame mis archivos de google drive más pequeños que 2 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más grandes que 300 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más grandes que 300 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más grandes que 3 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más grandes que 25 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más grandes que 10 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más pequeños que 150 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más pequeños que 700 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más pequeños que 200 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muéstrame mis archivos de google drive más pequeños que 500 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más grandes que 15 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más grandes que 50 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más grandes que 1 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más grandes que 100 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más pequeños que 20 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más pequeños que 500 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más pequeños que 1 gigabyte	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más pequeños que 200 kb	o o o o o o o o o b-file_size i-file_size
Gdrive	ShowFilesWithSize	muestra mis archivos de google drive más pequeños que 400 mb	o o o o o o o o o b-file_size i-file_size
Gdrive	CreateFile	crea un archivo de google drive	o o o o o o
Gdrive	CreateFile	crea un archivo en google drive	o o o o o o
Gdrive	CreateFileWithName	crea un archivo de google drive llamado archivo nuevo	o o o o o o o b-file_name i-file_name
Gdrive	CreateFileWithName	crea un archivo de google drive llamado factura	o o o o o o o b-file_name
Gdrive	CreateFileWithName	crea un archivo de google drive llamado readme	o o o o o o o b-file_name
Gdrive	CreateFileWithName	crea un archivo de google drive llamado recetas vegetarianas	o o o o o o o b-file_name i-file_name
Gdrive	CreateFileWithName	crea un nuevo archivo con el título proyecto 1 en google drive	o o o o o o o b-file_name i-file_name o o o
Gdrive	CreateFileWithName	crea un nuevo archivo con el título archivo nuevo en google drive	o o o o o o o b-file_name i-file_name o o o
Gdrive	CreateFileWithName	crea un nuevo archivo con el título factura en google drive	o o o o o o o b-file_name o o o
Gdrive	CreateFileWithName	crea un nuevo archivo con el título readme en google drive	o o o o o o o b-file_name o o o
Gdrive	ShowOldestFiles	muestra mis archivos de google drive más nuevos	o o o o o o o o
Gdrive	ShowOldestFiles	muestra mis archivos de google drive más antiguos	o o o o o o o o
Gdrive	ShowOldestFiles	muestra mis archivos de google drive creados recientemente	o o o o o o o o
Gdrive	ShowOldestFiles	muéstrame mis archivos de google drive más nuevos	o o o o o o o o
Gdrive	ShowOldestFiles	muéstrame mis archivos de google drive más antiguos	o o o o o o o o
Gdrive	ShowOldestFiles	enseña mis archivos de google drive más antiguos	o o o o o o o o
Gdrive	ShowOldestFiles	enseña mis archivos de google drive creados recientemente	o o o o o o o o
Gdrive	ShowOldestFiles	enséñame mis archivos de google drive más nuevos	o o o o o o o o
Gdrive	ShowOldestFiles	enséñame mis archivos de google drive más antiguos	o o o o o o o o
Gdrive	ShowOldestFiles	enséñame mis archivos de google drive creados recientemente	o o o o o o o o
Gdrive	SortReverseAlphabetical	muestra mis archivos de google drive en órden alfabética	o o o o o o o o o
Gdrive	SortReverseAlphabetical	muestra mis archivos de google drive en órden alfabética reversa	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muestra mis archivos de google drive en la órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muestra mis archivos de google drive en una órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muestra mis archivos de google drive en una órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en órden alfabética	o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en órden alfabética reversa	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en la órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en la órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en una órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	muéstrame mis archivos de google drive en una órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en órden alfabética	o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en órden alfabética reversa	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en la órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en la órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en una órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enseña mis archivos de google drive en una órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enséñame mis archivos de google drive en órden alfabética	o o o o o o o o o
Gdrive	SortReverseAlphabetical	enséñame mis archivos de google drive en órden alfabética reversa	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enséñame mis archivos de google drive en la órden alfabética	o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enséñame mis archivos de google drive en la órden alfabética reversa	o o o o o o o o o o o
Gdrive	SortReverseAlphabetical	enséñame mis archivos de google drive en una órden alfabética	o o o o o o o o o o
Gdrive	OpenFileWithName	abre mi arvicho recetas vegetarianas para editar en google drive	o o o b-file_name i-file_name o o o o o
Gdrive	ShareFileWithNameToAddress	comparte mi pelis para ver con carmina_@hotmail.es	o o b-file_name i-file_name i-file_name o b-mail
Gdrive	ShareFileWithNameToAddress	comparte mi CV con maría@gmail.com y dale el permiso para editar	o o b-file_name o b-mail o o o o o o
Gdrive	ShareFileWithNameToAddress	comparte mi proyecto 1 con nacia@gmail.com y dale el permiso para leer	o o b-file_name i-file_name o b-mail o o o o o o
