domain	intent	utterance	bio
Spotify	PlaySongByArtist	en spotify reproduce suddenly de lightning bolt	o o o b-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce to whom it may concern de boy harsher	o o o b-song i-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce the fat man de metronomy	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	en spotify reproduce lux prima de fennesz	o o o b-song i-song o b-artist
Spotify	PlaySongByArtist	en spotify reproduce swing shut de tool	o o o b-song i-song o b-artist
Spotify	PlaySongByArtist	en spotify reproduce lemon glow de alex cameron	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce memo to the man de slow thai	o o o b-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce no idol de shellac	o o o b-song i-song o b-artist
Spotify	PlaySongByArtist	en spotify reproduce i love to move it here de xiu xiu	o o o b-song i-song i-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce bloody mess de mac miller	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce venus in furs de felicia atkinson	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce splash down de glass beach	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce track 19 de andy shauf	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce bullet proof cupid de electric wizard	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce london calling de king gizzard and the lizard wizard	o o o b-song i-song o b-artist i-artist i-artist i-artist i-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce swallow my pride de modest mouse	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce high and dry de matmos	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	en spotify reproduce down the drain de lee gamble	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	en spotify reproduce skins in my closet de felt	o o o b-song i-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce hey mama wolf de mike krol	o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce all i want de dawid podsiadlo	o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce damaged goods de american football	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce dramamine de the black thunder	o b-song o b-artist i-artist i-artist
Spotify	PlaySongByArtist	reproduce custom concern de matana roberts	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce beach side property de rrose	o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce head south de floating points	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce exit does not exit de black midi	o b-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce my favorite things de julia jacklin	o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce giant steps de richard dawson	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce like sonny de purple mountains	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce my shining hour de ty segall	o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce big bang de ash koosha	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce oxygen de kelly moran	o b-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce skip town de bon iver	o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce missing de radiohead	o b-song o b-artist
Spotify	PlaySongByArtist	reproduce body de pond	o b-song o b-artist
Spotify	PlaySongByArtist	reproduce wake up next to god de james blake	o b-song i-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce got you de spelling	o b-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce what is she waring de the comet is comming en spotify	o b-song i-song i-song i-song o b-artist i-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce the city of roses de thee oh sees en spotify	o b-song i-song i-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce fantas de andy stott en spotify	o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce end of my bloodline de mac demarco en spotify	o b-song i-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce follow you de toro y moi en spotify	o b-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce choo choo de autoclave en spotify	o b-song i-song o b-artist o o
Spotify	PlaySongByArtist	reproduce the arrow of our youth de wand en spotify	o b-song i-song i-song i-song i-song o b-artist o o
Spotify	PlaySongByArtist	reproduce birth of violence de julien chang en spotify	o b-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce an ambulance de daniel avery en spotify	o b-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce nothing has to be true de talking heads en spotify	o b-song i-song i-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce necromania de gesaffelstein en spotify	o b-song o b-artist o o
Spotify	PlaySongByArtist	reproduce slowboat de mura masa en spotify	o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce perfume de desire marea en spotify	o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce paco de greenday en spotify	o b-song o b-artist o o
Spotify	PlaySongByArtist	reproduce new years eve de mosses sumney en spotify	o b-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce bad liar de fka twigs en spotify	o b-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce the man with no heart or brain de cate le bon en spotify	o b-song i-song i-song i-song i-song i-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce paper boy de tropical fuck storm en spotify	o b-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce run to me de the drums en spotify	o b-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce irato de selena gomez en spotify	o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción any human friend de andras	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción we are surrounded de the offspring	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción of the past de tim hecker	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción list of boys de swain	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción climbing the walls de magic dirt	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción the crossing guard de nils frahm	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción intro de 21 savage	o o o b-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción jupiter 4 de girl band	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción all spies de unknown mortal orchestra	o o o b-song i-song o b-artist i-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción blow to the head de marika hackman	o o o b-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción not this time de caterina barbieri	o o o b-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción plastic de resavoir	o o o b-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción glue de lingua ignota	o o o b-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción you should see me in a crown de charlotte gainsbourg	o o o b-song i-song i-song i-song i-song i-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción esp ion age de destroyer	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción moments of flow de grimes	o o o b-song i-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción door man de pup	o o o b-song i-song o b-artist
Spotify	PlaySongByArtist	reproduce la canción gold dust de flying lotus	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción good day de sean mccann	o o o b-song i-song o b-artist i-artist
Spotify	PlaySongByArtist	reproduce la canción move me de justin bieber en spotify	o o o b-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción american idiot de gang starr en spotify	o o o b-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción aaron de duster en spotify	o o o b-song o b-artist o o
Spotify	PlaySongByArtist	reproduce la canción the fool you need de dj nigga fox en spotify	o o o b-song i-song i-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción visions de water from your eyes en spotify	o o o b-song o b-artist i-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción moscow de jeff parker en spotify	o o o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción trofea de the black keys en spotify	o o o b-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción 74 de oso oso en spotify	o o o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción twist de billie eilish en spotify	o o o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción king of the castle de lana del rey en spotify	o o o b-song i-song i-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción think about what you love de big thief en spotify	o o o b-song i-song i-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción flow de thom yorke en spotify	o o o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción goodbye pork pie hat de amyl and the sniffers en spotify	o o o b-song i-song i-song i-song o b-artist i-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción turn me down de trupa trupa en spotify	o o o b-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción from de holly herndon en spotify	o o o b-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción touch that space de car seat headrest en spotify	o o o b-song i-song i-song o b-artist i-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción the dark cloud is comming de chelsea wolfe en spotify	o o o b-song i-song i-song i-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción we will de laurie anderson en spotify	o o o b-song i-song o b-artist i-artist o o
Spotify	PlaySongByArtist	reproduce la canción memory loop de john roberts en spotify	o o o b-song i-song o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	en spotify reproduce anima}_TYPE first taste de lightning bolt	o o o b-album b-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	en spotify reproduce of the sun}_TYPE norman fucking rockwell de boy harsher	o o o b-album i-album i-album b-album i-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	en spotify reproduce igor}_TYPE autoclave de metronomy	o o o b-album b-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	en spotify reproduce year one demos}_TYPE black friday de fennesz	o o o b-album i-album i-album b-album i-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce agora de tool	o b-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce 1000 gecs de alex cameron	o b-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce the after life de slow thai	o b-album i-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce miami memory de shellac	o b-album i-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce the dial de xiu xiu	o b-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce my name is dark de mac miller en spotify	o b-album i-album i-album i-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce flamagra de felicia atkinson en spotify	o b-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce hyperion de glass beach en spotify	o b-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce uncovered de andy shauf en spotify	o b-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce el commit yourself completly}_TYPE birth of violence de king gizzard and the lizard wizard	o o b-album i-album i-album b-album i-album i-album o b-artist i-artist i-artist i-artist i-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce el reward}_TYPE the talkies de modest mouse	o o b-album b-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce el emily alone}_TYPE face stabber de matmos	o o b-album i-album b-album i-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce el morbid stuff}_TYPE malibu ken de lee gamble	o o b-album i-album b-album i-album o b-artist i-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce el somebody else's song}_TYPE caligula de felt	o o b-album i-album i-album b-album o b-artist
Spotify	PlayAlbumOfTypeByArtist	reproduce el joyful}_TYPE garden party de mike krol en spotify	o o b-album b-album i-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce el r.y.c}_TYPE life metal de william basinski en spotify	o o b-album b-album i-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce el braindrops}_TYPE plastic anniversary de dawid podsiadlo en spotify	o o b-album b-album i-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce el pale bloom}_TYPE circles de american football en spotify	o o b-album i-album b-album o b-artist i-artist o o
Spotify	PlayAlbumOfTypeByArtist	reproduce el vision in black}_TYPE beware of the dogs de the black thunder en spotify	o o b-album i-album i-album b-album i-album i-album i-album o b-artist i-artist i-artist o o
Spotify	Pause	reproduce spotify	o o
Spotify	Pause	reproduce mi spotify	o o o
Spotify	Pause	reproduce esta pista	o o o
Spotify	Pause	reproduce esa canción	o o o
Spotify	Pause	reproduce esa pista	o o o
Spotify	Pause	pausa spotify	o o
Spotify	Pause	pausa mi spotify	o o o
Spotify	Pause	pausa esta canción	o o o
Spotify	Pause	pausa esta pista	o o o
Spotify	Pause	pausa esa pista	o o o
Spotify	Pause	reanuda spotify	o o
Spotify	Pause	reanuda mi spotify	o o o
Spotify	Pause	reanuda esta canción	o o o
Spotify	Pause	reanuda esa canción	o o o
Spotify	Pause	reanuda esa pista	o o o
Spotify	Pause	repite spotify	o o
Spotify	Pause	repite mi spotify	o o o
Spotify	Pause	repite esta canción	o o o
Spotify	Pause	repite esta pista	o o o
Spotify	Pause	repite esa canción	o o o
Spotify	NextSong	reproduce canción siguiente en spotify	o o o o o
Spotify	NextSong	reproduce pista siguiente	o o o
Spotify	NextSong	reproduce pista siguiente en spotify	o o o o o
Spotify	NextSong	reproduce la canción siguiente	o o o o
Spotify	NextSong	reproduce la canción siguiente en spotify	o o o o o o
Spotify	NextSong	reproduce la pista siguiente	o o o o
Spotify	NextSong	reproduce la pista siguiente en spotify	o o o o o o
Spotify	NextSong	salta esta canción en spotify	o o o o o
Spotify	NextSong	salta esta pista	o o o
Spotify	NextSong	salta esta pista en spotify	o o o o o
Spotify	NextSong	salta esa canción	o o o
Spotify	NextSong	salta esa canción en spotify	o o o o o
Spotify	NextSong	salta esa pista	o o o
Spotify	NextSong	salta esa pista en spotify	o o o o o
Spotify	PreviousSong	vuelve	o
Spotify	PreviousSong	vuelve a la última canción	o o o o o
Spotify	PreviousSong	reproduce la última canción en spotify	o o o o o o
Spotify	PreviousSong	reproduce la última pista	o o o o
Spotify	PreviousSong	reproduce la última pista en spotify	o o o o o o
Spotify	PreviousSong	reproduce la canción anterior	o o o o
Spotify	PreviousSong	reproduce la canción anterior en spotify	o o o o o o
Spotify	PreviousSong	reproduce la pista anterior	o o o o
Spotify	PreviousSong	reproduce la pista anterior en spotify	o o o o o o
Spotify	PlayPlaylist	reproduce la lista de reproducción punk unleashed	o o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce la lista de reproducción scenic drive	o o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce la lista de reproducción deep house	o o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce la lista de reproducción all about that brass	o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	PlayPlaylist	reproduce la lista de reproducción techono 90s	o o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce la lista de reproducción power hour en spotify	o o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce la lista de reproducción evening groove en spotify	o o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce la lista de reproducción billboard hot 100 en spotify	o o o o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce la lista de reproducción need for speed en spotify	o o o o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce lista de reproducción inspirational walk	o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce lista de reproducción sad indie	o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce lista de reproducción feelin myself	o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce lista de reproducción rage beats	o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce lista de reproducción country coffeehouse en spotify	o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce lista de reproducción hot country en spotify	o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce lista de reproducción piano study en spotify	o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce lista de reproducción undercurrents en spotify	o o o o b-playlist o o
Spotify	PlayPlaylist	reproduce lista de reproducción blues origins en spotify	o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi lista de reproducción retrowave	o o o o o b-playlist
Spotify	PlayPlaylist	reproduce mi lista de reproducción cardio	o o o o o b-playlist
Spotify	PlayPlaylist	reproduce mi lista de reproducción get turnt	o o o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi lista de reproducción your daily routine	o o o o o b-playlist i-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi lista de reproducción damily road trip	o o o o o b-playlist i-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi lista de reproducción texas music now en spotify	o o o o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi lista de reproducción homage en spotify	o o o o o b-playlist o o
Spotify	PlayPlaylist	reproduce mi lista de reproducción iconic soundtracks en spotify	o o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi lista de reproducción kickass metal en spotify	o o o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi playlist bass arcade	o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi playlist ocean escapes	o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi playlist heavy queens	o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi playlist rap uk	o o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce mi playlist alternative beats en spotify	o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi playlist blues classics en spotify	o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi playlist love pop en spotify	o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi playlist mind and body en spotify	o o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce mi playlist classical romance en spotify	o o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce playlist metal empire	o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce playlist 100 uplifting songs	o o b-playlist i-playlist i-playlist
Spotify	PlayPlaylist	reproduce playlist romantic ballads	o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce playlist workday lounge	o o b-playlist i-playlist
Spotify	PlayPlaylist	reproduce playlist floating through space	o o b-playlist i-playlist i-playlist
Spotify	PlayPlaylist	reproduce playlist cinematic indie folk en spotify	o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce playlist signed xoxo en spotify	o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce playlist metalcore classics en spotify	o o b-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce playlist all 80s out en spotify	o o b-playlist i-playlist i-playlist o o
Spotify	PlayPlaylist	reproduce playlist beach music en spotify	o o b-playlist i-playlist o o
Spotify	AddSongToPlaylistWithName	añade a playlist electronic focus	o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	añade a playlist push button funk on spotify	o o o b-playlist i-playlist i-playlist o o
Spotify	AddSongToPlaylistWithName	añade a mi playlist pacefull meditation	o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	añade a mi playlist badass women on spotify	o o o o b-playlist i-playlist o o
Spotify	AddSongToPlaylistWithName	añade a lista de reproducción anti pop	o o o o o b-playlist i-playlist
Spotify	AddSongToPlaylistWithName	añade a lista de reproducción rock ballads on spotify	o o o o o b-playlist i-playlist o o
