domain	intent	utterance	bio
Airconditioner	SetTemperatureOnDevice	cambia la temperatura mínima y máxima en mi termostato dormitorio	o o o o o o o o o b-device_name
Airconditioner	SetTemperatureOnDevice	cambia la temperatura en mi termostato salón	o o o o o o b-device_name
Airconditioner	SetTemperatureOnDevice	cambia la temperatura en mi termostato cocina	o o o o o o b-device_name
Airconditioner	GetHumidity	verifica la humedad	o o o
Airconditioner	GetHumidity	verifica el nivel de la humedad	o o o o o o
Airconditioner	GetHumidity	muestra la humedad	o o o
Airconditioner	GetHumidity	muestra el nivel de la humedad	o o o o o o
Airconditioner	GetHumidity	muéstrame la humedad	o o o
Airconditioner	GetHumidity	muéstrame el nivel de la humedad	o o o o o o
Airconditioner	GetHumidity	verifícame la humedad	o o o
Airconditioner	GetTemperature	¿ qué temperatura tengo aquí según mi el sistema calefactiorio ?	o o o o o o o b-av_alias i-av_alias i-av_alias o
Airconditioner	GetTemperatureFromDevice	verifica la temperatura del sensor de temperatura dormitorio en el cuarto	o o o o o o o b-device_name o o o
Airconditioner	GetTemperatureFromDevice	verifica la temperatura del sensor de temperatura salón en el cuarto	o o o o o o o b-device_name o o o
Airconditioner	GetTemperatureFromDevice	verifica qué dice el sensor de la temperatura cocina	o o o o o o o o b-device_name
Airconditioner	GetTemperatureFromDevice	verifica qué dice el sensor de la temperatura corredor	o o o o o o o o b-device_name
Airconditioner	GetTemperatureFromDevice	¿ qué dice el sensor de temperatura del interior dormitorio ?	o o o o o o o o o b-device_name o
Airconditioner	GetTemperatureFromDevice	¿ qué dice el sensor de temperatura del interior salón ?	o o o o o o o o o b-device_name o
Airconditioner	GetTemperatureFromDevice	¿ qué muestra el sensor de temperatura del interior cocina ?	o o o o o o o o o b-device_name o
Airconditioner	GetTemperature	¿ qué temperatura hay aquí según mi la calefacción ?	o o o o o o o b-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura hay aquí según mi el aire acondicionado ?	o o o o o o o b-av_alias i-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura hay aquí según mi la refrigeración ?	o o o o o o o b-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura tenemos aquí según mi el sistema calefactiorio ?	o o o o o o o b-av_alias i-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura tenemos aquí según mi el sistema de refrigeración ?	o o o o o o o b-av_alias i-av_alias i-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura tenemos aquí según mi la calefacción ?	o o o o o o o b-av_alias i-av_alias o
Airconditioner	GetTemperature	¿ qué temperatura tenemos aquí según mi el aire acondicionado ?	o o o o o o o b-av_alias i-av_alias i-av_alias o
