domain	intent	utterance	bio
Fitbit	ShowStepsOnDate	get the number of steps i took on 1st January	o o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	get the number of steps i took on 15.02.2020	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	get the number of steps i took on 1st January	o o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	get the step count on 15.02.2020 from fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	get the step count on 1st January from fitbit	o o o o o b-date i-date o o
Fitbit	ShowStepsOnDate	get the step count on 15.02.2020 from fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	get the steps i have taken on 1st January	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	get the steps i have taken on 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	my fitbit step count on 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	my fitbit step count on 1st January	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	my fitbit step count on 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	my fitbit steps on 1st January	o o o o b-date i-date
Fitbit	ShowStepsOnDate	my fitbit steps on 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	the count of steps on 15.02.2020 from fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	the count of steps on 1st January from fitbit	o o o o o b-date i-date o o
Fitbit	ShowStepsOnDate	the count of steps on 15.02.2020 from fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	the fitbit pedometer on 1st January	o o o o b-date i-date
Fitbit	ShowStepsOnDate	the fitbit pedometer on 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	the fitbit pedometer on 1st January	o o o o b-date i-date
Fitbit	ShowStepsOnDate	the fitbit step counter on 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	the fitbit step counter on 1st January	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	the fitbit step counter on 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	the number of steps from fitbit on 1st January	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	the number of steps from fitbit on 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	the number of steps from fitbit on 1st January	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	the number of steps i took on 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	the number of steps i took on 1st January	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	the number of steps i took on 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	the step count on 1st January from fitbit	o o o o b-date i-date o o
Fitbit	ShowStepsOnDate	the step count on 15.02.2020 from fitbit	o o o o b-date o o
Fitbit	ShowStepsOnDate	the step count on 1st January from fitbit	o o o o b-date i-date o o
Fitbit	ShowStepsOnDate	the steps i have taken on 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	the steps i have taken on 1st January	o o o o o o b-date i-date
Fitbit	ShowBMI	my bmi from fitbit	o o o o
Fitbit	ShowBMI	my weight from fitbit	o o o o
Fitbit	ShowBMI	get my body measurements from fitbit	o o o o o o
Fitbit	ShowBMI	get my bmi from fitbit	o o o o o
Fitbit	ShowBMI	get my weight from fitbit	o o o o o
Fitbit	AddWeight	log my weight on fitbit	o o o o o
Fitbit	AddWeight	record my weight on fitbit	o o o o o
Fitbit	NotifyOnWeight	notify me if my weight goes over 80 kg	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notify me if my weight goes over 100 kg	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notify me if my weight goes over 200 pounds	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	tell me if my weight goes over 60 kg	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	tell me if my weight goes over 80 kg	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	tell me if my weight goes over 100 kg	o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	tell me if my weight goes over 200 pounds	o o o o o o o b-weight i-weight
