domain	intent	utterance	bio
Wikipedia	SearchQuery	find leaning tower of pisa on wiki	o b-query i-query i-query i-query o o
Wikipedia	SearchQuery	find palace of westminster on wiki	o b-query i-query i-query o o
Wikipedia	SearchQuery	find once upon a time on wiki	o b-query i-query i-query i-query o o
Wikipedia	SearchQuery	find pink floyd on wiki	o b-query i-query o o
Wikipedia	SearchQuery	find iliad on wiki	o b-query o o
Wikipedia	SearchQuery	find lil pump on wiki	o b-query i-query o o
Wikipedia	SearchQuery	find janine lindemulder on wiki	o b-query i-query o o
Wikipedia	SearchQuery	find charlie sheen on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	find one direction on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	find les misérables on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	find epcot on wikipedia	o b-query o o
Wikipedia	SearchQuery	find sherlock on wikipedia	o b-query o o
Wikipedia	SearchQuery	find tower of london on wikipedia	o b-query i-query i-query o o
Wikipedia	SearchQuery	find konark sun temple on wikipedia	o b-query i-query i-query o o
Wikipedia	SearchQuery	find brave new world on wikipedia	o b-query i-query i-query o o
Wikipedia	SearchQuery	find jennifer lopez on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	find lil wayne on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search amy fisher on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search juventus f.c. on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search pride and prejudice on wiki	o b-query i-query i-query o o
Wikipedia	SearchQuery	search elizabeth ii on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search two and a half men on wiki	o b-query i-query i-query i-query i-query o o
Wikipedia	SearchQuery	search alcatraz federal penitentiary on wiki	o b-query i-query i-query o o
Wikipedia	SearchQuery	search billie eilish on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search cristiano ronaldo on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search muhammad on wiki	o b-query o o
Wikipedia	SearchQuery	search jennifer aniston on wiki	o b-query i-query o o
Wikipedia	SearchQuery	search green day on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search neuschwanstein castle on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search barack obama on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search taj mahal on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search angkor wat on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search james deen on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search the dark side of the moon on wikipedia	o b-query i-query i-query i-query i-query i-query o o
Wikipedia	SearchQuery	search kiss on wikipedia	o b-query o o
Wikipedia	SearchQuery	search eva angelina on wikipedia	o b-query i-query o o
Wikipedia	SearchQuery	search epic of gilgamesh on wikipedia	o b-query i-query i-query o o
Wikipedia	ScrollDown	page down	o o
Wikipedia	ScrollDown	scroll down	o o
Wikipedia	ScrollUp	page up	o o
Wikipedia	ScrollUp	scroll up	o o
Wikipedia	DownloadAsPdf	download page as pdf	o o o o
Wikipedia	DownloadAsPdf	download article as pdf	o o o o
Wikipedia	DownloadAsPdf	download this page as pdf	o o o o o
Wikipedia	DownloadAsPdf	download this article as pdf	o o o o o
Wikipedia	DownloadAsPdf	download that page as pdf	o o o o o
Wikipedia	ChangeLanguageToLanguage	change language to german	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to polish	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to french	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to italian	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to spanish	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to russian	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to chinese	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to ukrainian	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to arabic	o o o o
Wikipedia	ChangeLanguageToLanguage	change language to portuguese	o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to english	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to german	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to polish	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to french	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to italian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to spanish	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to russian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to chinese	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to ukrainian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this page to arabic	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to english	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to german	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to polish	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to french	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to italian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to spanish	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to russian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to chinese	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to ukrainian	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to arabic	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	change language of this article to portuguese	o o o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in english	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in german	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in polish	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in french	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in spanish	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in russian	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in chinese	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in ukrainian	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in arabic	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this page in portuguese	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in english	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in german	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in polish	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in french	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in italian	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in spanish	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in russian	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in chinese	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in ukrainian	o o o o o
Wikipedia	ChangeLanguageToLanguage	show this article in arabic	o o o o o
Wikipedia	RandomPage	random article	o o
Wikipedia	RandomPage	show random page	o o o
Wikipedia	RandomPage	show random article	o o o
Wikipedia	RandomPage	surf	o
Wikipedia	RandomPage	surfing	o
Wikipedia	RandomPage	wiki surf	o o
Wikipedia	RandomPage	wiki surfing	o o
Wikipedia	RandomPage	wikipedia surf	o o
Wikipedia	RandomPage	wikipedia surfing	o o
Wikipedia	GoToElementNumber	go to first element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to first element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to first item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to first item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to second element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to second element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to second item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to third element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to third element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to third item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to third item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to fourth element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to fourth element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to fourth item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to fourth item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to fifth element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to fifth element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to fifth item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to fifth item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to sixth element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to sixth element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to sixth item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to sixth item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to seventh element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to seventh element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to seventh item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to seventh item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to eight element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to eight element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to eight item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to eight item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to ninth element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to ninth element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to ninth item from contents	o o o o o o
Wikipedia	GoToElementNumber	go to ninth item in contents	o o o o o o
Wikipedia	GoToElementNumber	go to tenth element from contents	o o o o o o
Wikipedia	GoToElementNumber	go to tenth element in contents	o o o o o o
Wikipedia	GoToElementNumber	go to tenth item from contents	o o o o o o
