domain	intent	utterance	bio
Slack	SendMessageToChannel	send a message on slack to class for physics saying companies include accesslan efinance spectraswitch	o o o o o o b-channel i-channel i-channel o b-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload community network of haas alums to transportation on slack	o b-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload an electronic card payment system company has also to timeline on slack	o b-message i-message i-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload or promotion involving a prize to fundamentally on slack	o b-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload access devices the company is backed by individual to memorandum on slack	o b-message i-message i-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload financing new investor bowman capital management to possibilities on slack	o b-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload take a seat on the let me know board of directors to steps on slack	o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload o gtr group takes equity stake in swapitcom as part of deal to kobra on slack	o b-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload said it was acquired by publicly traded intersil to helicopters on slack	o b-message i-message i-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload transactions both companies are privately held to porter on slack	o b-message i-message i-message i-message i-message i-message o b-channel o o
Slack	SendMessageToChannel	upload a message on slack to teamsters saying colunbia river mental health service	o o o o o o b-channel o b-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to baking saying tells you what the company does	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to featuring saying web site gradfindercom for an undisclosed amount	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to citibank saying based in part on a smaller survey of recruiters	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to sellers saying already had been hammered out	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to megawatts saying congratulations on the ascension to the throne down there	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to confidentially saying other energy issues in the senate	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to costs saying herzeliya israel and san mateo calif	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message
Slack	SendMessageToChannel	upload a message on slack to trader saying of funding from blackboard ventures mosaic venture	o o o o o o b-channel o b-message i-message i-message i-message i-message i-message i-message
Slack	SetPurposeOnChannel	set the purpose for channel editorial to decisions on slack	o o o o o b-channel o b-purpose o o
Slack	SetPurposeOnChannel	set the purpose for channel network to bug fix on slack	o o o o o b-channel o b-purpose i-purpose o o
Slack	SetPurposeOnChannel	set the purpose for channel concerned to present for john on slack	o o o o o b-channel o b-purpose i-purpose i-purpose o o
Slack	SetPurposeOnChannel	set the purpose for channel grocery to decision on slack	o o o o o b-channel o b-purpose o o
Slack	SetPurposeOnChannel	set the purpose for channel work to product on slack	o o o o o b-channel o b-purpose o o
Slack	SetPurposeOnChannel	set the purpose for slack channel party to quality	o o o o o o b-channel o b-purpose
Slack	SetPurposeOnChannel	set the purpose for slack channel river to testing	o o o o o o b-channel o b-purpose
Slack	SetPurposeOnChannel	set the purpose for slack channel my fellas to interview	o o o o o o b-channel i-channel o b-purpose
Slack	SetPurposeOnChannel	set the purpose for slack channel jogging to 1 on 1	o o o o o o b-channel o b-purpose i-purpose i-purpose
Slack	SetTopicInChannel	set the topic for channel timeline to party on slack	o o o o o b-channel o b-topic o o
Slack	SetTopicInChannel	set the topic for channel fundamentally to bug fix on slack	o o o o o b-channel o b-topic i-topic o o
Slack	SetTopicInChannel	set the topic for channel memorandum to decisions on slack	o o o o o b-channel o b-topic o o
Slack	SetTopicInChannel	set the topic for channel possibilities to milestone 1 on slack	o o o o o b-channel o b-topic i-topic o o
Slack	SetTopicInChannel	set the topic of slack channel steps to milestone 2	o o o o o o b-channel o b-topic i-topic
Slack	SetTopicInChannel	set the topic of slack channel kobra to scrum	o o o o o o b-channel o b-topic
Slack	SetTopicInChannel	set the topic of slack channel helicopters to daily status updates	o o o o o o b-channel o b-topic i-topic i-topic
Slack	SetTopicInChannel	set the topic of slack channel porter to voc	o o o o o o b-channel o b-topic
Slack	SetStatusAway	set me as not away on slack	o o o o o o o
Slack	SetStatusAway	mark me as away on slack	o o o o o o
Slack	SetStatusAway	mark me as not away on slack	o o o o o o o
Slack	SendMessage	post on slack	o o o
Slack	SendMessage	post a message on slack	o o o o o
Slack	SendMessage	send on slack	o o o
Slack	SendMessage	send a message on slack	o o o o o
Slack	SendMessage	upload on slack	o o o
Slack	SendPictureToChannel	post a picture on slack to teamsters	o o o o o o b-channel
Slack	SendPictureToChannel	post a picture on slack to baking	o o o o o o b-channel
Slack	SendPictureToChannel	post a picture on slack to featuring	o o o o o o b-channel
Slack	SendPictureToChannel	post a picture on slack to citibank	o o o o o o b-channel
Slack	SendPictureToChannel	post on slack channel sellers	o o o o b-channel
Slack	SendPictureToChannel	post on slack channel megawatts	o o o o b-channel
Slack	SendPictureToChannel	post on slack channel confidentially	o o o o b-channel
Slack	SendPictureToChannel	post on slack channel costs	o o o o b-channel
Slack	SendPictureToChannel	post on slack channel trader	o o o o b-channel
Slack	SendPictureToChannel	post on slack to editorial	o o o o b-channel
Slack	SendPictureToChannel	post on slack to network	o o o o b-channel
Slack	SendPictureToChannel	post on slack to concerned	o o o o b-channel
Slack	SendPictureToChannel	post on slack to grocery	o o o o b-channel
Slack	SendPictureToChannel	send a picture on slack to river	o o o o o o b-channel
Slack	SendPictureToChannel	send a picture on slack to my fellas	o o o o o o b-channel i-channel
Slack	SendPictureToChannel	send a picture on slack to jogging	o o o o o o b-channel
Slack	SendPictureToChannel	send a picture on slack to class for physics	o o o o o o b-channel i-channel i-channel
Slack	SendPictureToChannel	send something to slack channel transportation	o o o o o b-channel
Slack	SendPictureToChannel	send something to slack channel timeline	o o o o o b-channel
Slack	SendPictureToChannel	send something to slack channel fundamentally	o o o o o b-channel
Slack	SendPictureToChannel	send something to slack channel memorandum	o o o o o b-channel
Slack	SendPictureToChannel	send something to slack channel possibilities	o o o o o b-channel
Slack	SendPictureToChannel	upload a picture on slack to steps	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture on slack to kobra	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture on slack to porter	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture on slack to services	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture to slack channel speculate	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture to slack channel teamsters	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture to slack channel baking	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture to slack channel featuring	o o o o o o b-channel
Slack	SendPictureToChannel	upload a picture to slack channel citibank	o o o o o o b-channel
Slack	SendPictureToChannel	WithCaptionpost a picture on slack to sellers with caption funny	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture on slack to megawatts with caption 24 hours until exam	o o o o o o b-channel o o b-caption i-caption i-caption i-caption
Slack	SendPictureToChannel	WithCaptionpost a picture on slack to costs with caption arkansas	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture on slack to trader with caption decision	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture to slack channel editorial with caption crash	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture to slack channel network with caption boris	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture to slack channel concerned with caption room	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture to slack channel grocery with caption prapara	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionpost a picture to slack channel work with caption refuge	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture on slack to party with caption original	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture on slack to river with caption investigate	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture on slack to my fellas with caption support	o o o o o o b-channel i-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture on slack to jogging with caption primarily	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture on slack to class for physics with caption hebert	o o o o o o b-channel i-channel i-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture to slack channel transportation with caption brett	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture to slack channel timeline with caption goes	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture to slack channel fundamentally with caption windfall	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionsend a picture to slack channel memorandum with caption respondent	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture on slack to kobra with caption fault	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture on slack to helicopters with caption perata	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture on slack to porter with caption threat	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture on slack to services with caption names	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture to slack channel speculate with caption agreed	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture to slack channel teamsters with caption fmla	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture to slack channel baking with caption kriste	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture to slack channel featuring with caption gilbert	o o o o o o b-channel o o b-caption
Slack	SendPictureToChannel	WithCaptionupload a picture to slack channel citibank with caption echelon	o o o o o o b-channel o o b-caption
Slack	SendPictureWithUrlToChannel	post shorturl.at/C71eDmb to sellers on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	post shorturl.at/1UPJJUw to megawatts on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	post bit.ly/5RTHNrw to confidentially on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	post bit.ly/wQ9fQMD to costs on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	post shorturl.at/yPfbD37 to trader on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	post bit.ly/bjvfqqj to slack channel editorial	o b-picture_url o o o b-channel
Slack	SendPictureWithUrlToChannel	post cutt.ly/YYTmd3U to slack channel network	o b-picture_url o o o b-channel
Slack	SendPictureWithUrlToChannel	post shorturl.at/m0ww65t to slack channel concerned	o b-picture_url o o o b-channel
Slack	SendPictureWithUrlToChannel	post shorturl.at/6L0RWEo to slack channel grocery	o b-picture_url o o o b-channel
Slack	SendPictureWithUrlToChannel	send bit.ly/C4VaE3L to river on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	send cutt.ly/RSxdPMx to my fellas on slack	o b-picture_url o b-channel i-channel o o
Slack	SendPictureWithUrlToChannel	send www.tinyurl.com/7wE53yt to jogging on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	send www.tinyurl.com/4F2rp31 to class for physics on slack	o b-picture_url o b-channel i-channel i-channel o o
Slack	SendPictureWithUrlToChannel	upload www.tinyurl.com/vmkgtf9 to transportation on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	upload shorturl.at/0Dd1vCP to timeline on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	upload www.tinyurl.com/vmkgtf9 to fundamentally on slack	o b-picture_url o b-channel o o
Slack	SendPictureWithUrlToChannel	upload cutt.ly/eqzfmL0 to memorandum on slack	o b-picture_url o b-channel o o
