domain	intent	utterance	bio
Youtube	FindQuery	znajdź wideo z cytaty	o o o b-query
Youtube	FindQuery	znajdź wideo z fame mma 4 walki na yt	o o o b-query i-query i-query i-query o o
Youtube	FindQuery	znajdź wideo z koka na youtube	o o o b-query o o
Youtube	FindQuery	znajdź klip z kinia wiczynska na yt	o o o b-query i-query o o
Youtube	FindQuery	znajdź klip z igo na youtube	o o o b-query o o
Youtube	FindQuery	znajdź film z grail point	o o o b-query i-query
Youtube	FindQuery	znajdź film z minecraft sku na yt	o o o b-query i-query o o
Youtube	FindQuery	znajdź film z wiadomości na youtube	o o o b-query o o
Youtube	FindQuery	znajdź filmy z wesele	o o o b-query
Youtube	FindQuery	znajdź filmy z money na yt	o o o b-query o o
Youtube	FindQuery	znajdź filmy z vito na youtube	o o o b-query o o
Youtube	FindQuery	znajdź filmiki z 123 go polish	o o o b-query i-query i-query
Youtube	FindQuery	znajdź filmiki z kamerzysta venom na yt	o o o b-query i-query o o
Youtube	FindQuery	znajdź filmiki z więzień miłości na youtube	o o o b-query i-query o o
Youtube	ShowChannelWithName	wideo z kanału gordon ramsay	o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	klip z kanału władek beauty boy	o o o b-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	klip na kanale z krwi i kości	o o o b-channel_id i-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	film z kanału stanowo	o o o b-channel_id
Youtube	ShowChannelWithName	film na kanale theneedledrop	o o o b-channel_id
Youtube	ShowChannelWithName	filmy z kanału unbox therapy	o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	filmy na kanale primitive technology	o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	filmiki z kanału easy german	o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	filmiki na kanale kexp	o o o b-channel_id
Youtube	ShowChannelWithName	odtwórz wideo z kanału tensorflow	o o o o b-channel_id
Youtube	ShowChannelWithName	odtwórz wideo na kanale pitchfork	o o o o b-channel_id
Youtube	ShowChannelWithName	odtwórz klip z kanału gordon ramsay	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	odtwórz klip na kanale rosanna pansino	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	odtwórz film z kanału władek beauty boy	o o o o b-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	odtwórz film na kanale z krwi i kości	o o o o b-channel_id i-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	odtwórz filmy z kanału stanowo	o o o o b-channel_id
Youtube	ShowChannelWithName	odtwórz filmy na kanale theneedledrop	o o o o b-channel_id
Youtube	ShowChannelWithName	odtwórz filmiki z kanału unbox therapy	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	odtwórz filmiki na kanale primitive technology	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj wideo z kanału easy german	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj wideo na kanale kexp	o o o o b-channel_id
Youtube	ShowChannelWithName	wyszukaj klip na kanale pitchfork	o o o o b-channel_id
Youtube	ShowChannelWithName	wyszukaj film z kanału gordon ramsay	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj film na kanale rosanna pansino	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj filmy z kanału władek beauty boy	o o o o b-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj filmy na kanale z krwi i kości	o o o o b-channel_id i-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	wyszukaj filmiki z kanału stanowo	o o o o b-channel_id
Youtube	ShowChannelWithName	wyszukaj filmiki na kanale theneedledrop	o o o o b-channel_id
Youtube	ShowChannelWithName	szukaj wideo z kanału unbox therapy	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	szukaj wideo na kanale primitive technology	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	szukaj klip na kanale kexp	o o o o b-channel_id
Youtube	ShowChannelWithName	szukaj film z kanału tensorflow	o o o o b-channel_id
Youtube	ShowChannelWithName	szukaj film na kanale pitchfork	o o o o b-channel_id
Youtube	ShowChannelWithName	szukaj filmy z kanału gordon ramsay	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	szukaj filmy na kanale rosanna pansino	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	szukaj filmiki z kanału władek beauty boy	o o o o b-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	szukaj filmiki na kanale z krwi i kości	o o o o b-channel_id i-channel_id i-channel_id i-channel_id
Youtube	ShowChannelWithName	znajdź wideo z kanału stanowo	o o o o b-channel_id
Youtube	ShowChannelWithName	znajdź wideo na kanale theneedledrop	o o o o b-channel_id
Youtube	ShowChannelWithName	znajdź klip z kanału unbox therapy	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	znajdź klip na kanale primitive technology	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	znajdź film z kanału easy german	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	znajdź film na kanale kexp	o o o o b-channel_id
Youtube	ShowChannelWithName	znajdź filmy z kanału tensorflow	o o o o b-channel_id
Youtube	ShowChannelWithName	znajdź filmy na kanale pitchfork	o o o o b-channel_id
Youtube	ShowChannelWithName	znajdź filmiki z kanału gordon ramsay	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithName	znajdź filmiki na kanale rosanna pansino	o o o o b-channel_id i-channel_id
Youtube	ShowChannelWithCategory	pokaż kanały z kategorii wybrane dla ciebie	o o o o b-category i-category i-category
Youtube	ShowChannelWithCategory	pokaż kanały z kategorii komedie na youtube	o o o o b-category o o
Youtube	ShowChannelWithCategory	wyświetl kanały z kategorii najlepsze w youtube	o o o o b-category i-category i-category
Youtube	ShowChannelWithCategory	wyświetl kanały z kategorii film i rozrywka na yt	o o o o b-category i-category i-category o o
Youtube	ShowChannelWithCategory	wyświetl kanały z kategorii gry na youtube	o o o o b-category o o
Youtube	ShowSubscribedChannels	pokaż kanały które subskrybuję	o o o o
Youtube	ShowSubscribedChannels	pokaż kanały które subskrybuję na yt	o o o o o o
Youtube	ShowSubscribedChannels	pokaż kanały które subskrybuję na youtube	o o o o o o
Youtube	ShowSubscribedChannels	pokaż mi kanały które subskrybuję na yt	o o o o o o o
Youtube	ShowSubscribedChannels	pokaż mi kanały które subskrybuję na youtube	o o o o o o o
Youtube	ShowFollowing	pokaż kanały które śledzę na yt	o o o o o o
Youtube	ShowFollowing	pokaż kanały które śledzę na youtube	o o o o o o
Youtube	ShowFollowing	pokaż kanały które obserwuję	o o o o
Youtube	ShowFollowing	pokaż kanały które obserwuję na yt	o o o o o o
Youtube	ShowFollowing	pokaż kanały które obserwuję na youtube	o o o o o o
Youtube	ShowFollowing	pokaż kanały które followuję	o o o o
Youtube	ShowFollowing	pokaż kanały które followuję na yt	o o o o o o
Youtube	ShowFollowing	pokaż kanały które followuję na youtube	o o o o o o
Youtube	ShowFollowing	pokaż mi kanały które śledzę	o o o o o
Youtube	ShowFollowing	pokaż mi kanały które śledzę na yt	o o o o o o o
Youtube	ShowFollowing	pokaż mi kanały które śledzę na youtube	o o o o o o o
Youtube	ShowFollowing	pokaż mi kanały które obserwuję	o o o o o
Youtube	ShowFollowing	pokaż mi kanały które obserwuję na yt	o o o o o o o
Youtube	ShowFollowing	pokaż mi kanały które obserwuję na youtube	o o o o o o o
Youtube	ShowFollowing	pokaż mi kanały które followuję	o o o o o
Youtube	ShowFollowing	pokaż mi kanały które followuję na yt	o o o o o o o
Youtube	FindChannelWithQuery	wyszukaj kanały z migos na yt	o o o b-query o o
Youtube	FindChannelWithQuery	wyszukaj kanały z suszarka usypiająca na youtube	o o o b-query i-query o o
Youtube	FindChannelWithQuery	szukaj kanały z bronzowe myśli	o o o b-query i-query
Youtube	FindChannelWithQuery	szukaj kanały z auslander na yt	o o o b-query o o
Youtube	FindChannelWithQuery	szukaj kanały z 123go polish na youtube	o o o b-query i-query o o
Youtube	FindChannelWithQuery	znajdź kanały z jak zbudować dom w minecraft	o o o b-query i-query i-query i-query i-query
Youtube	FindChannelWithQuery	znajdź kanały z logan paul na yt	o o o b-query i-query o o
Youtube	FindChannelWithQuery	znajdź kanały z lord kruszwil na youtube	o o o b-query i-query o o
Youtube	FindChannelWithQuery	pokaż kanały z 10000 hours	o o o b-query i-query
Youtube	FindChannelWithQuery	pokaż kanały z sarius toja na yt	o o o b-query i-query o o
Youtube	FindChannelWithQuery	pokaż kanały z sabaton bismarck na youtube	o o o b-query i-query o o
Youtube	FindChannelWithQuery	wyświetl kanały z audiobook	o o o b-query
Youtube	FindChannelWithQuery	wyświetl kanały z kalendarz adwentowy 2019 na yt	o o o b-query i-query i-query o o
Youtube	FindChannelWithQuery	wyświetl kanały z górą ty na youtube	o o o b-query i-query o o
Youtube	FindChannelWithQuery	chcę zobaczyć kanały z cats	o o o o b-query
Youtube	FindChannelWithQuery	chcę zobaczyć kanały z lil masti vs linkiewicz na yt	o o o o b-query i-query i-query i-query o o
Youtube	FindChannelWithQuery	chcę zobaczyć kanały z asfaltowe łąki na youtube	o o o o b-query i-query o o
Youtube	FindChannelWithQuery	na jakich kanałach na yt znajdę take my horse	o o o o o o b-query i-query i-query
Youtube	FindQueryOnChannel	pokaż wideo z z krwi i kości pasujące do property brothers na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo z stanowo pasujące do opener 2019 na youtube	o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo z theneedledrop które pasuje do koks koks dzisiaj melanz	o o o b-channel_id o o o b-query i-query i-query i-query
Youtube	FindQueryOnChannel	pokaż wideo z unbox therapy które pasuje do luxior na yt	o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo z primitive technology które pasuje do linkiewicz na youtube	o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo z kanału kexp pasujące do pork pores porkinson na yt	o o o o b-channel_id o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo z kanału tensorflow pasujące do barbie na youtube	o o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo z kanału pitchfork które pasuje do znajdź kawałki układanki pod mostami i w jaskiniach	o o o o b-channel_id o o o b-query i-query i-query i-query i-query i-query i-query i-query
Youtube	FindQueryOnChannel	pokaż wideo z kanału gordon ramsay które pasuje do ksi vs logan paul na yt	o o o o b-channel_id i-channel_id o o o b-query i-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo z kanału rosanna pansino które pasuje do markiplier na youtube	o o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane władek beauty boy pasujące do abra	o o o b-channel_id i-channel_id i-channel_id o o b-query
Youtube	FindQueryOnChannel	pokaż wideo opublikowane z krwi i kości pasujące do paweł malinowski na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane stanowo pasujące do paweł waga na youtube	o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane theneedledrop które pasuje do vize	o o o b-channel_id o o o b-query
Youtube	FindQueryOnChannel	pokaż wideo opublikowane unbox therapy które pasuje do mafia na yt	o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane primitive technology które pasuje do rock na youtube	o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane kanału kexp pasujące do komora kriogeniczna na yt	o o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane kanału tensorflow pasujące do black na youtube	o o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane kanału pitchfork które pasuje do filmy	o o o o b-channel_id o o o b-query
Youtube	FindQueryOnChannel	pokaż wideo opublikowane kanału gordon ramsay które pasuje do upadły jeleń na yt	o o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż wideo opublikowane kanału rosanna pansino które pasuje do 123 go na youtube	o o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z władek beauty boy pasujące do bad gay	o o o b-channel_id i-channel_id i-channel_id o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip z z krwi i kości pasujące do kolysanka dla dzieci na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z stanowo pasujące do dzieci na youtube	o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż klip z theneedledrop które pasuje do agnieszka grzelak	o o o b-channel_id o o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip z unbox therapy które pasuje do jak przegonić jehowych na yt	o o o b-channel_id i-channel_id o o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z primitive technology które pasuje do erkenci kus 41 na youtube	o o o b-channel_id i-channel_id o o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z kanału easy german pasujące do kamerzysta suka	o o o o b-channel_id i-channel_id o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip z kanału kexp pasujące do strajk nauczycieli na yt	o o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z kanału tensorflow pasujące do słoń na youtube	o o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż klip z kanału pitchfork które pasuje do martyna zabawa	o o o o b-channel_id o o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip z kanału gordon ramsay które pasuje do puszczykowo karetka na yt	o o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip z kanału rosanna pansino które pasuje do taxi na youtube	o o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane władek beauty boy pasujące do nadchodzi lato	o o o b-channel_id i-channel_id i-channel_id o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip opublikowane z krwi i kości pasujące do zetor na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane theneedledrop które pasuje do blacha chemia	o o o b-channel_id o o o b-query i-query
Youtube	FindQueryOnChannel	pokaż klip opublikowane unbox therapy które pasuje do planet zoo na yt	o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane primitive technology które pasuje do ostatni raz na youtube	o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału easy german pasujące do kruszwil	o o o o b-channel_id i-channel_id o o b-query
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału kexp pasujące do nawozy 2020 na yt	o o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału tensorflow pasujące do la rosa de quadalupe na youtube	o o o o b-channel_id o o b-query i-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału pitchfork które pasuje do arya	o o o o b-channel_id o o o b-query
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału gordon ramsay które pasuje do michael jackson na yt	o o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż klip opublikowane kanału rosanna pansino które pasuje do arya and gendry na youtube	o o o o b-channel_id i-channel_id o o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z władek beauty boy pasujące do vhs	o o o b-channel_id i-channel_id i-channel_id o o b-query
Youtube	FindQueryOnChannel	pokaż film z z krwi i kości pasujące do bts boy with love na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query i-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z stanowo pasujące do miraculum na youtube	o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż film z theneedledrop które pasuje do bad	o o o b-channel_id o o o b-query
Youtube	FindQueryOnChannel	pokaż film z unbox therapy które pasuje do glowacki briedis na yt	o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z primitive technology które pasuje do pomaranczowe niebo blacha na youtube	o o o b-channel_id i-channel_id o o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z kanału easy german pasujące do bmw	o o o o b-channel_id i-channel_id o o b-query
Youtube	FindQueryOnChannel	pokaż film z kanału kexp pasujące do nauczyciele z gliwic na yt	o o o o b-channel_id o o b-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z kanału tensorflow pasujące do mama ostrzegala na youtube	o o o o b-channel_id o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż film z kanału pitchfork które pasuje do sylwester 2020	o o o o b-channel_id o o o b-query i-query
Youtube	FindQueryOnChannel	pokaż film z kanału gordon ramsay które pasuje do komodo na yt	o o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż film z kanału rosanna pansino które pasuje do p30 pro vs s10 plus na youtube	o o o o b-channel_id i-channel_id o o o b-query i-query i-query i-query i-query o o
Youtube	FindQueryOnChannel	pokaż film opublikowane władek beauty boy pasujące do me and twoj stary	o o o b-channel_id i-channel_id i-channel_id o o b-query i-query i-query i-query
Youtube	FindQueryOnChannel	pokaż film opublikowane z krwi i kości pasujące do wam na yt	o o o b-channel_id i-channel_id i-channel_id i-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż film opublikowane stanowo pasujące do jesień na youtube	o o o b-channel_id o o b-query o o
Youtube	FindQueryOnChannel	pokaż film opublikowane theneedledrop które pasuje do blackpink kill this love	o o o b-channel_id o o o b-query i-query i-query i-query
Youtube	FindQueryOnChannel	pokaż film opublikowane unbox therapy które pasuje do vize stars na yt	o o o b-channel_id i-channel_id o o o b-query i-query o o
Youtube	FindQueryOnChannel	pokaż film opublikowane primitive technology które pasuje do film na youtube	o o o b-channel_id i-channel_id o o o b-query o o
Youtube	FindQueryOnChannel	pokaż film opublikowane kanału easy german pasujące do kuba post	o o o o b-channel_id i-channel_id o o b-query i-query
