domain	intent	utterance	bio
Fitbit	ShowSteps	policz mi ilośc kroków w fitbicie	o o o o o o
Fitbit	ShowSteps	policz mi liczbę kroków na fitbicie	o o o o o o
Fitbit	ShowSteps	policz mi liczbę kroków w fitbicie	o o o o o o
Fitbit	ShowSteps	policz mi liczbę kroków którą zrobiłem	o o o o o o
Fitbit	ShowSteps	policz mi liczbę kroków którą przeszedłem	o o o o o o
Fitbit	ShowSteps	policz mi krokomierz	o o o
Fitbit	ShowStepsOnDate	moje kroki na fitbicie w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	moje kroki w fitbicie w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	ilośc kroków w 15.02.2020	o o o b-date
Fitbit	ShowStepsOnDate	ilośc kroków na fitbicie w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	ilośc kroków w fitbicie w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	liczbę kroków w 1szy stycznia	o o o b-date i-date
Fitbit	ShowStepsOnDate	liczbę kroków na fitbicie w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	liczbę kroków w fitbicie w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	liczbę kroków którą zrobiłem w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	liczbę kroków którą przeszedłem w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	krokomierz w 15.02.2020	o o b-date
Fitbit	ShowStepsOnDate	mi moje kroki w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	mi moje kroki na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	mi moje kroki w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	mi ilośc kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	mi ilośc kroków na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	mi ilośc kroków w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	mi liczbę kroków w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	mi liczbę kroków na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	mi liczbę kroków w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	mi liczbę kroków którą zrobiłem w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	mi liczbę kroków którą przeszedłem w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	mi krokomierz w 1szy stycznia	o o o b-date i-date
Fitbit	ShowStepsOnDate	mi licznik kroków w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	podaj moje kroki w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj moje kroki na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj moje kroki w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj ilośc kroków na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj ilośc kroków w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj liczbę kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj liczbę kroków na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj liczbę kroków w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj liczbę kroków którą zrobiłem w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj liczbę kroków którą przeszedłem w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj krokomierz w 15.02.2020	o o o b-date
Fitbit	ShowStepsOnDate	podaj licznik kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi moje kroki w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi moje kroki na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi moje kroki w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi ilośc kroków w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi ilośc kroków na fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi ilośc kroków w fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi liczbę kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi liczbę kroków na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi liczbę kroków w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi liczbę kroków którą zrobiłem w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi liczbę kroków którą przeszedłem w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	podaj mi krokomierz w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	podaj mi licznik kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl moje kroki w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl moje kroki na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl ilośc kroków w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl ilośc kroków na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl ilośc kroków w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl liczbę kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl liczbę kroków na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl liczbę kroków w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl liczbę kroków którą zrobiłem w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl liczbę kroków którą przeszedłem w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl krokomierz w 15.02.2020	o o o b-date
Fitbit	ShowStepsOnDate	wyświetl licznik kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi moje kroki w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi moje kroki na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi moje kroki w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi ilośc kroków w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi ilośc kroków na fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi ilośc kroków w fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi liczbę kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi liczbę kroków na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi liczbę kroków w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi liczbę kroków którą zrobiłem w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi liczbę kroków którą przeszedłem w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	wyświetl mi krokomierz w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	wyświetl mi licznik kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż moje kroki w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż moje kroki na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż moje kroki w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż ilośc kroków w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	pokaż ilośc kroków na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż ilośc kroków w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż liczbę kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż liczbę kroków na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż liczbę kroków w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż liczbę kroków którą zrobiłem w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż liczbę kroków którą przeszedłem w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż krokomierz w 15.02.2020	o o o b-date
Fitbit	ShowStepsOnDate	pokaż licznik kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi moje kroki w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi moje kroki na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi moje kroki w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi ilośc kroków w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi ilośc kroków na fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi ilośc kroków w fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi liczbę kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi liczbę kroków na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi liczbę kroków w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi liczbę kroków którą przeszedłem w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	pokaż mi krokomierz w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	pokaż mi licznik kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	policz moje kroki w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz moje kroki na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	policz moje kroki w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz ilośc kroków w 15.02.2020	o o o o b-date
Fitbit	ShowStepsOnDate	policz ilośc kroków na fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz ilośc kroków w fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	policz liczbę kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz liczbę kroków na fitbicie w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	policz liczbę kroków w fitbicie w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz liczbę kroków którą zrobiłem w 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	policz liczbę kroków którą przeszedłem w 1szy stycznia	o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz krokomierz w 15.02.2020	o o o b-date
Fitbit	ShowStepsOnDate	policz licznik kroków w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi moje kroki w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi moje kroki na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi moje kroki w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi ilośc kroków w 1szy stycznia	o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi ilośc kroków na fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi ilośc kroków w fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi liczbę kroków w 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi liczbę kroków na fitbicie w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi liczbę kroków w fitbicie w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi liczbę kroków którą zrobiłem w 1szy stycznia	o o o o o o o b-date i-date
Fitbit	ShowStepsOnDate	policz mi liczbę kroków którą przeszedłem w 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	policz mi krokomierz w 1szy stycznia	o o o o b-date i-date
Fitbit	ShowBMI	mój bmi w fitbicie	o o o o
Fitbit	ShowBMI	moją wagę na fitbicie	o o o o
Fitbit	ShowBMI	moją wagę w fitbicie	o o o o
Fitbit	ShowBMI	mi mój bmi na fitbicie	o o o o o
Fitbit	ShowBMI	mi mój bmi w fitbicie	o o o o o
Fitbit	ShowBMI	mi moją wagę na fitbicie	o o o o o
Fitbit	ShowBMI	mi moją wagę w fitbicie	o o o o o
Fitbit	ShowBMI	podaj mój bmi na fitbicie	o o o o o
Fitbit	ShowBMI	podaj mój bmi w fitbicie	o o o o o
Fitbit	ShowBMI	podaj moją wagę na fitbicie	o o o o o
Fitbit	ShowBMI	podaj moją wagę w fitbicie	o o o o o
Fitbit	ShowBMI	podaj mi mój bmi na fitbicie	o o o o o o
Fitbit	ShowBMI	podaj mi mój bmi w fitbicie	o o o o o o
Fitbit	ShowBMI	podaj mi moją wagę na fitbicie	o o o o o o
Fitbit	ShowBMI	podaj mi moją wagę w fitbicie	o o o o o o
Fitbit	ShowBMI	wyświetl mój bmi na fitbicie	o o o o o
Fitbit	ShowBMI	wyświetl mój bmi w fitbicie	o o o o o
Fitbit	ShowBMI	wyświetl moją wagę na fitbicie	o o o o o
Fitbit	ShowBMI	wyświetl moją wagę w fitbicie	o o o o o
Fitbit	ShowBMI	wyświetl mi mój bmi na fitbicie	o o o o o o
Fitbit	ShowBMI	wyświetl mi mój bmi w fitbicie	o o o o o o
Fitbit	ShowBMI	wyświetl mi moją wagę na fitbicie	o o o o o o
Fitbit	ShowBMI	wyświetl mi moją wagę w fitbicie	o o o o o o
Fitbit	ShowBMI	pokaż mój bmi na fitbicie	o o o o o
Fitbit	ShowBMI	pokaż mój bmi w fitbicie	o o o o o
Fitbit	ShowBMI	pokaż moją wagę na fitbicie	o o o o o
Fitbit	ShowBMI	pokaż moją wagę w fitbicie	o o o o o
Fitbit	ShowBMI	pokaż mi mój bmi na fitbicie	o o o o o o
Fitbit	ShowBMI	pokaż mi mój bmi w fitbicie	o o o o o o
Fitbit	ShowBMI	pokaż mi moją wagę na fitbicie	o o o o o o
Fitbit	ShowBMI	pokaż mi moją wagę w fitbicie	o o o o o o
Fitbit	AddWeight	zanotuj moją wagę na fitbicie	o o o o o
Fitbit	AddWeight	zanotuj moją wagę w fitbicie	o o o o o
Fitbit	AddWeight	zapisz moją wagę na fitbicie	o o o o o
Fitbit	AddWeight	zapisz moją wagę w fitbicie	o o o o o
Fitbit	AddWeight	zapamiętaj moją wagę na fitbicie	o o o o o
Fitbit	NotifyOnWeight	powiadom mnie kiedy moja waga przekroczy 80 kg	o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	powiedz mi kiedy moja waga będzie większa niż 100 kg	o o o o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	powiedz mi kiedy moja waga przekroczy 200 funtów	o o o o o o b-weight i-weight
