domain	intent	utterance	bio
Calendar	NotifyOnEventStart	powiadom mnie kiedy wydarzenie w kalendarzu się zacznie	o o o o o o o o
Calendar	NotifyOnEventStart	powiadom mnie kiedy wydarzenie w moim kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotifyOnEventStart	powiadom mnie kiedy wydarzenie w moim kalendarzu się zacznie	o o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy spotkanie w kalendarzu się rozpocznie	o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy spotkanie w kalendarzu się zacznie	o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy spotkanie w moim kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy spotkanie w moim kalendarzu się zacznie	o o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy wydarzenie w kalendarzu się rozpocznie	o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy wydarzenie w kalendarzu się zacznie	o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy wydarzenie w moim kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotifyOnEventStart	powiedz mi kiedy wydarzenie w moim kalendarzu się zacznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy spotkanie w kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy spotkanie w kalendarzu się zacznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy spotkanie w moim kalendarzu się rozpocznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy spotkanie w moim kalendarzu się zacznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy wydarzenie w kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy wydarzenie w kalendarzu się zacznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy wydarzenie w moim kalendarzu się rozpocznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie powiadamiaj mnie kiedy wydarzenie w moim kalendarzu się zacznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy spotkanie w kalendarzu się zacznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy spotkanie w moim kalendarzu się rozpocznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy spotkanie w moim kalendarzu się zacznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy wydarzenie w kalendarzu się rozpocznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy wydarzenie w kalendarzu się zacznie	o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy wydarzenie w moim kalendarzu się rozpocznie	o o o o o o o o o o
Calendar	NotNotifyOnEventStart	nie mów mi kiedy wydarzenie w moim kalendarzu się zacznie	o o o o o o o o o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy spotkanie w kalendarzu w domu się rozpocznie	o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy spotkanie w kalendarzu w pracy się zacznie	o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy spotkanie w moim kalendarzu w domu magdy się rozpocznie	o o o o o o o o b-location i-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy wydarzenie w kalendarzu w pracy się rozpocznie	o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy wydarzenie w kalendarzu w domu magdy się zacznie	o o o o o o o b-location i-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy wydarzenie w moim kalendarzu w domu się rozpocznie	o o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiadom mnie kiedy wydarzenie w moim kalendarzu w pracy się zacznie	o o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy spotkanie w kalendarzu w domu magdy się rozpocznie	o o o o o o o b-location i-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy spotkanie w kalendarzu w domu się zacznie	o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy spotkanie w moim kalendarzu w pracy się rozpocznie	o o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy spotkanie w moim kalendarzu w domu magdy się zacznie	o o o o o o o o b-location i-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy wydarzenie w kalendarzu w domu się rozpocznie	o o o o o o o b-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy wydarzenie w moim kalendarzu w domu magdy się rozpocznie	o o o o o o o o b-location i-location o o
Calendar	NotifyOnEventInLocation	powiedz mi kiedy wydarzenie w moim kalendarzu w domu się zacznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy spotkanie w kalendarzu w pracy się rozpocznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy spotkanie w kalendarzu w domu magdy się zacznie	o o o o o o o o b-location i-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy spotkanie w moim kalendarzu w domu się rozpocznie	o o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy spotkanie w moim kalendarzu w pracy się zacznie	o o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy wydarzenie w kalendarzu w domu magdy się rozpocznie	o o o o o o o o b-location i-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy wydarzenie w kalendarzu w domu się zacznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie powiadamiaj mnie kiedy wydarzenie w moim kalendarzu w pracy się rozpocznie	o o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy spotkanie w kalendarzu w domu się rozpocznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy spotkanie w kalendarzu w pracy się zacznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy spotkanie w moim kalendarzu w domu magdy się rozpocznie	o o o o o o o o o b-location i-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy spotkanie w moim kalendarzu w domu się zacznie	o o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy wydarzenie w kalendarzu w pracy się rozpocznie	o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy wydarzenie w kalendarzu w domu magdy się zacznie	o o o o o o o o b-location i-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy wydarzenie w moim kalendarzu w domu się rozpocznie	o o o o o o o o o b-location o o
Calendar	NotNotifyOnEventInLocation	nie mów mi kiedy wydarzenie w moim kalendarzu w pracy się zacznie	o o o o o o o o o b-location o o
